id	proteinId	PFAM	short_name	long_name	Evalue	start	end
5825	Beaba1|8698	PF00067	p450	Cytochrome P450	1.4e-48	53	486
5826	Beaba1|8699	PF00501	AMP-binding	AMP-binding enzyme	7.2e-68	334	730
5827	Beaba1|8699	PF00668	Condensation	Condensation domain	3.2e-15	117	311
5828	Beaba1|870	PF00860	Xan_ur_permease	Permease family	4.7e-24	112	493
5829	Beaba1|8700	PF07859	Abhydrolase_3	alpha/beta hydrolase fold	6.8e-48	83	300
5830	Beaba1|8700	PF00135	COesterase	Carboxylesterase family	1.1e-05	76	173
5831	Beaba1|8701	PF00668	Condensation	Condensation domain	1.8e-19	151	470
5832	Beaba1|8701	PF00550	PP-binding	Phosphopantetheine attachment site	0.00013	21	83
5833	Beaba1|8704	PF07428	Tri3	15-O-acetyltransferase Tri3	2.2e-223	9	421
5834	Beaba1|8705	PF00067	p450	Cytochrome P450	2.7e-65	53	455
5835	Beaba1|8706	PF00067	p450	Cytochrome P450	1.3e-69	38	486
5836	Beaba1|8707	PF02458	Transferase	Transferase family	1.4e-31	16	432
5837	Beaba1|8708	PF07690	MFS_1	Major Facilitator Superfamily	3.3e-30	23	270
5838	Beaba1|8708	PF06609	TRI12	Fungal trichothecene efflux pump (TRI12)	8.7e-09	11	158
5839	Beaba1|8708	PF00083	Sugar_tr	Sugar (and other) transporter	7.5e-10	21	163
5840	Beaba1|871	PF01088	Peptidase_C12	Ubiquitin carboxyl-terminal hydrolase, family 1	9.3e-65	5	228
5841	Beaba1|871	PF18031	UCH_C	Ubiquitin carboxyl-terminal hydrolases	1.9e-10	259	293
5842	Beaba1|8710	PF03945	Endotoxin_N	delta endotoxin, N-terminal domain	7.6e-10	65	200
5843	Beaba1|8712	PF04082	Fungal_trans	Fungal specific transcription factor domain	1.8e-36	244	484
5844	Beaba1|8712	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	1.3e-07	50	89
5845	Beaba1|8714	PF04987	PigN	Phosphatidylinositolglycan class N (PIG-N)	2.2e-162	449	915
5846	Beaba1|8714	PF01663	Phosphodiest	Type I phosphodiesterase / nucleotide pyrophosphatase	5.5e-08	169	285
5847	Beaba1|8714	PF00884	Sulfatase	Sulfatase	3.8e-07	233	315
5848	Beaba1|8715	PF00753	Lactamase_B	Metallo-beta-lactamase superfamily	1.5e-15	28	183
5849	Beaba1|8715	PF17778	BLACT_WH	Beta-lactamase associated winged helix domain	7.4e-15	226	266
5850	Beaba1|8715	PF12706	Lactamase_B_2	Beta-lactamase superfamily domain	1.2e-07	40	97
5851	Beaba1|8716	PF12796	Ank_2	Ankyrin repeats (3 copies)	2.2e-11	1063	1133
5852	Beaba1|8716	PF12796	Ank_2	Ankyrin repeats (3 copies)	2.7e-16	1077	1163
5853	Beaba1|8716	PF13637	Ank_4	Ankyrin repeats (many copies)	8.7e-08	1074	1126
5854	Beaba1|8716	PF13637	Ank_4	Ankyrin repeats (many copies)	5.9e-05	1108	1150
5855	Beaba1|8716	PF13857	Ank_5	Ankyrin repeats (many copies)	1e-06	1092	1146
5856	Beaba1|8716	PF00023	Ank	Ankyrin repeat	0.017	1106	1133
5857	Beaba1|8718	PF12796	Ank_2	Ankyrin repeats (3 copies)	2.7e-16	211	306
5858	Beaba1|8718	PF13857	Ank_5	Ankyrin repeats (many copies)	4.9e-10	234	280
5859	Beaba1|8718	PF13606	Ank_3	Ankyrin repeat	9.1e-05	276	303
5860	Beaba1|8718	PF00023	Ank	Ankyrin repeat	0.02	243	274
5861	Beaba1|8718	PF00023	Ank	Ankyrin repeat	0.00075	276	307
5862	Beaba1|8718	PF13637	Ank_4	Ankyrin repeats (many copies)	1.6e-07	244	296
5863	Beaba1|8719	PF03068	PAD	Protein-arginine deiminase (PAD)	1.8e-91	348	794
5864	Beaba1|8720	PF13279	4HBT_2	Thioesterase-like superfamily	1.1e-05	100	241
5865	Beaba1|8721	PF00701	DHDPS	Dihydrodipicolinate synthetase family	6.6e-06	144	209
5866	Beaba1|8722	PF00025	Arf	ADP-ribosylation factor family	2.5e-24	1	121
5867	Beaba1|8722	PF00288	GHMP_kinases_N	GHMP kinases N terminal domain	4.4e-08	726	788
5868	Beaba1|8723	PF07249	Cerato-platanin	Cerato-platanin	3e-51	20	138
5869	Beaba1|8725	PF06772	LtrA	Bacterial low temperature requirement A protein (LtrA)	1.2e-38	41	401
5870	Beaba1|8726	PF05730	CFEM	CFEM domain	1.9e-11	33	97
5871	Beaba1|8727	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	1.8e-08	47	78
5872	Beaba1|8728	PF00083	Sugar_tr	Sugar (and other) transporter	3.4e-87	26	498
5873	Beaba1|8728	PF07690	MFS_1	Major Facilitator Superfamily	4.8e-11	76	274
5874	Beaba1|8729	PF12588	PSDC	Phophatidylserine decarboxylase	9e-59	55	193
5875	Beaba1|8729	PF02666	PS_Dcarbxylase	Phosphatidylserine decarboxylase	4e-37	226	434
5876	Beaba1|873	PF02666	PS_Dcarbxylase	Phosphatidylserine decarboxylase	7.3e-77	180	543
5877	Beaba1|8731	PF00566	RabGAP-TBC	Rab-GTPase-TBC domain	5.3e-34	835	1021
5878	Beaba1|8732	PF01843	DIL	DIL domain	2.5e-30	543	665
5879	Beaba1|8732	PF12796	Ank_2	Ankyrin repeats (3 copies)	4.8e-13	135	230
5880	Beaba1|8732	PF13637	Ank_4	Ankyrin repeats (many copies)	4.1e-07	170	221
5881	Beaba1|8732	PF00023	Ank	Ankyrin repeat	0.015	167	198
5882	Beaba1|8732	PF00023	Ank	Ankyrin repeat	0.0066	202	231
5883	Beaba1|8733	PF03561	Allantoicase	Allantoicase repeat	1.9e-46	43	195
5884	Beaba1|8733	PF03561	Allantoicase	Allantoicase repeat	3e-44	217	354
5885	Beaba1|8734	PF00795	CN_hydrolase	Carbon-nitrogen hydrolase	6.5e-45	12	287
5886	Beaba1|8735	PF00069	Pkinase	Protein kinase domain	1.8e-38	277	483
5887	Beaba1|8735	PF07714	Pkinase_Tyr	Protein tyrosine kinase	1.1e-19	276	485
5888	Beaba1|8736	PF03188	Cytochrom_B561	Eukaryotic cytochrome b561	1.5e-12	76	208
5889	Beaba1|8737	PF02518	HATPase_c	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	6.3e-26	1663	1780
5890	Beaba1|8737	PF00072	Response_reg	Response regulator receiver domain	2.5e-20	2104	2220
5891	Beaba1|8737	PF08447	PAS_3	PAS fold	2.1e-10	1257	1339
5892	Beaba1|8737	PF00512	HisKA	His Kinase A (phospho-acceptor) domain	2.4e-19	1551	1616
5893	Beaba1|8737	PF13426	PAS_9	PAS domain	0.08	1246	1345
5894	Beaba1|8737	PF13426	PAS_9	PAS domain	0.0012	1377	1421
5895	Beaba1|8738	PF00300	His_Phos_1	Histidine phosphatase superfamily (branch 1)	3.9e-26	7	212
5896	Beaba1|8739	PF06658	DUF1168	Protein of unknown function (DUF1168)	5e-34	43	146
5897	Beaba1|874	PF00667	FAD_binding_1	FAD binding domain	7e-42	216	448
5898	Beaba1|874	PF00175	NAD_binding_1	Oxidoreductase NAD-binding domain	3.4e-09	495	598
5899	Beaba1|8740	PF00118	Cpn60_TCP1	TCP-1/cpn60 chaperonin family	1e-174	37	531
5900	Beaba1|8742	PF12855	Ecl1	ECL1/2/3 zinc binding proteins	1.1e-17	7	157
5901	Beaba1|8743	PF01266	DAO	FAD dependent oxidoreductase	3e-38	7	421
5902	Beaba1|8743	PF13450	NAD_binding_8	NAD(P)-binding Rossmann-like domain	6.1e-06	9	38
5903	Beaba1|8744	PF00696	AA_kinase	Amino acid kinase family	2.1e-28	14	328
5904	Beaba1|8745	PF01053	Cys_Met_Meta_PP	Cys/Met metabolism PLP-dependent enzyme	3.4e-22	211	541
5905	Beaba1|8746	PF02798	GST_N	Glutathione S-transferase, N-terminal domain	3.2e-09	1	76
5906	Beaba1|8746	PF14497	GST_C_3	Glutathione S-transferase, C-terminal domain	9.4e-05	141	203
5907	Beaba1|8746	PF13417	GST_N_3	Glutathione S-transferase, N-terminal domain	4.3e-05	6	80
5908	Beaba1|8746	PF00043	GST_C	Glutathione S-transferase, C-terminal domain	5.4e-05	126	172
5909	Beaba1|8747	PF07992	Pyr_redox_2	Pyridine nucleotide-disulphide oxidoreductase	1.8e-59	9	333
5910	Beaba1|8747	PF02852	Pyr_redox_dim	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	3.3e-32	356	467
5911	Beaba1|8747	PF00070	Pyr_redox	Pyridine nucleotide-disulphide oxidoreductase	6.5e-20	179	257
5912	Beaba1|8747	PF13738	Pyr_redox_3	Pyridine nucleotide-disulphide oxidoreductase	2.6e-14	11	317
5913	Beaba1|8748	PF12763	EF-hand_4	Cytoskeletal-regulatory complex EF hand	3.6e-09	135	221
5914	Beaba1|8748	PF12763	EF-hand_4	Cytoskeletal-regulatory complex EF hand	2e-13	279	366
5915	Beaba1|8749	PF06046	Sec6	Exocyst complex component Sec6	6.1e-162	176	759
5916	Beaba1|875	PF12409	P5-ATPase	P5-type ATPase cation transporter	2.2e-37	178	297
5917	Beaba1|875	PF00122	E1-E2_ATPase	E1-E2 ATPase	5.8e-28	415	621
5918	Beaba1|875	PF00702	Hydrolase	haloacid dehalogenase-like hydrolase	7.6e-09	641	911
5919	Beaba1|8750	PF04438	zf-HIT	HIT zinc finger	3e-09	8	36
5920	Beaba1|8751	PF02141	DENN	DENN (AEX-3) domain	5.9e-40	203	384
5921	Beaba1|8751	PF03456	uDENN	uDENN domain	1.4e-07	107	171
5922	Beaba1|8753	PF01476	LysM	LysM domain	0.00058	111	162
5923	Beaba1|8754	PF01663	Phosphodiest	Type I phosphodiesterase / nucleotide pyrophosphatase	9.8e-32	21	262
5924	Beaba1|8755	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	3.7e-09	31	69
5925	Beaba1|8755	PF04082	Fungal_trans	Fungal specific transcription factor domain	3.7e-05	293	351
5926	Beaba1|8756	PF04371	PAD_porph	Porphyromonas-type peptidyl-arginine deiminase	1.4e-97	12	367
5927	Beaba1|8757	PF01565	FAD_binding_4	FAD binding domain	4.1e-11	83	202
5928	Beaba1|876	PF00956	NAP	Nucleosome assembly protein (NAP)	8.2e-99	88	353
5929	Beaba1|8760	PF02566	OsmC	OsmC-like protein	1.4e-14	67	168
5930	Beaba1|8762	PF01764	Lipase_3	Lipase (class 3)	1.6e-06	257	323
5931	Beaba1|8765	PF00264	Tyrosinase	Common central domain of tyrosinase	7e-21	240	395
5932	Beaba1|8767	PF00828	Ribosomal_L27A	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A	7.4e-32	69	193
5933	Beaba1|8768	PF01793	Glyco_transf_15	Glycolipid 2-alpha-mannosyltransferase	2.5e-97	107	420
5934	Beaba1|8769	PF15377	DUF4604	Domain of unknown function (DUF4604)	1.6e-33	8	172
5935	Beaba1|8770	PF01215	COX5B	Cytochrome c oxidase subunit Vb	2.8e-57	54	180
5936	Beaba1|8772	PF00300	His_Phos_1	Histidine phosphatase superfamily (branch 1)	1.8e-27	3	166
5937	Beaba1|8773	PF02732	ERCC4	ERCC4 domain	2e-19	380	537
5938	Beaba1|8774	PF00225	Kinesin	Kinesin motor domain	1.6e-92	105	466
5939	Beaba1|8774	PF16796	Microtub_bd	Microtubule binding	7.7e-14	74	201
5940	Beaba1|8775	PF01035	DNA_binding_1	6-O-methylguanine DNA methyltransferase, DNA binding domain	3.2e-24	9	98
5941	Beaba1|8777	PF04082	Fungal_trans	Fungal specific transcription factor domain	1.9e-11	118	299
5942	Beaba1|8778	PF17100	NACHT_N	N-terminal domain of NWD NACHT-NTPase	1.2e-24	159	378
5943	Beaba1|8778	PF12796	Ank_2	Ankyrin repeats (3 copies)	2.6e-10	1566	1631
5944	Beaba1|8778	PF13637	Ank_4	Ankyrin repeats (many copies)	1.8e-09	1573	1626
5945	Beaba1|8778	PF00023	Ank	Ankyrin repeat	0.005	956	983
5946	Beaba1|8778	PF00023	Ank	Ankyrin repeat	0.007	1606	1632
5947	Beaba1|8779	PF01061	ABC2_membrane	ABC-2 type transporter	4.7e-41	480	690
5948	Beaba1|8779	PF01061	ABC2_membrane	ABC-2 type transporter	8e-48	1153	1367
5949	Beaba1|8779	PF00005	ABC_tran	ABC transporter	3.2e-18	154	314
5950	Beaba1|8779	PF00005	ABC_tran	ABC transporter	2.1e-15	844	995
5951	Beaba1|8779	PF06422	PDR_CDR	CDR ABC transporter	4.1e-31	701	789
5952	Beaba1|8779	PF14510	ABC_trans_N	ABC-transporter N-terminal	6.4e-19	49	132
5953	Beaba1|878	PF01619	Pro_dh	Proline dehydrogenase	1.7e-69	162	479
5954	Beaba1|8780	PF13450	NAD_binding_8	NAD(P)-binding Rossmann-like domain	6.8e-11	46	108
5955	Beaba1|8780	PF00890	FAD_binding_2	FAD binding domain	1.5e-08	43	80
5956	Beaba1|8780	PF01593	Amino_oxidase	Flavin containing amine oxidoreductase	2.8e-07	56	143
5957	Beaba1|8780	PF12831	FAD_oxidored	FAD dependent oxidoreductase	1.2e-07	43	80
5958	Beaba1|8780	PF03486	HI0933_like	HI0933-like protein	3.2e-07	43	77
5959	Beaba1|8780	PF00070	Pyr_redox	Pyridine nucleotide-disulphide oxidoreductase	0.00013	44	84
5960	Beaba1|8781	PF11905	DUF3425	Domain of unknown function (DUF3425)	5.7e-25	273	385
5961	Beaba1|822	PF00514	Arm	Armadillo/beta-catenin-like repeat	1.2e-10	114	153
5962	Beaba1|822	PF00514	Arm	Armadillo/beta-catenin-like repeat	3.9e-13	158	194
5963	Beaba1|822	PF00514	Arm	Armadillo/beta-catenin-like repeat	6.7e-12	197	238
5964	Beaba1|822	PF00514	Arm	Armadillo/beta-catenin-like repeat	1.4e-05	250	280
5965	Beaba1|822	PF00514	Arm	Armadillo/beta-catenin-like repeat	1.5e-07	283	321
5966	Beaba1|822	PF00514	Arm	Armadillo/beta-catenin-like repeat	3.8e-13	325	364
5967	Beaba1|822	PF00514	Arm	Armadillo/beta-catenin-like repeat	6.4e-14	366	405
5968	Beaba1|822	PF00514	Arm	Armadillo/beta-catenin-like repeat	6e-07	412	449
5969	Beaba1|822	PF01749	IBB	Importin beta binding domain	1.3e-27	10	103
5970	Beaba1|822	PF16186	Arm_3	Atypical Arm repeat	3.8e-24	468	518
5971	Beaba1|822	PF13513	HEAT_EZ	HEAT-like repeat	7.4e-09	140	193
5972	Beaba1|822	PF13646	HEAT_2	HEAT repeats	2.1e-08	129	230
5973	Beaba1|822	PF02985	HEAT	HEAT repeat	1.7e-05	168	194
5974	Beaba1|8220	PF02458	Transferase	Transferase family	3.5e-14	148	483
5975	Beaba1|8221	PF00501	AMP-binding	AMP-binding enzyme	7e-65	34	462
5976	Beaba1|8221	PF13193	AMP-binding_C	AMP-binding enzyme C-terminal domain	9e-10	472	505
5977	Beaba1|8222	PF00501	AMP-binding	AMP-binding enzyme	4.3e-75	687	1080
5978	Beaba1|8222	PF00501	AMP-binding	AMP-binding enzyme	6.4e-77	2258	2643
5979	Beaba1|8222	PF00501	AMP-binding	AMP-binding enzyme	1.7e-70	3353	3745
5980	Beaba1|8222	PF00668	Condensation	Condensation domain	2.4e-46	237	662
5981	Beaba1|8222	PF00668	Condensation	Condensation domain	1.7e-20	1307	1750
5982	Beaba1|8222	PF00668	Condensation	Condensation domain	1.2e-41	1781	2225
5983	Beaba1|8222	PF00668	Condensation	Condensation domain	1.5e-34	2909	3309
5984	Beaba1|8222	PF00668	Condensation	Condensation domain	1e-26	3967	4397
5985	Beaba1|8222	PF00668	Condensation	Condensation domain	2.6e-39	4438	4822
5986	Beaba1|8222	PF00550	PP-binding	Phosphopantetheine attachment site	0.00011	124	183
5987	Beaba1|8222	PF00550	PP-binding	Phosphopantetheine attachment site	5.9e-08	1224	1287
5988	Beaba1|8222	PF00550	PP-binding	Phosphopantetheine attachment site	1.5e-10	2788	2854
5989	Beaba1|8222	PF00550	PP-binding	Phosphopantetheine attachment site	3.1e-10	3885	3948
5990	Beaba1|8223	PF06089	Asparaginase_II	L-asparaginase II	7e-120	11	361
5991	Beaba1|8225	PF05033	Pre-SET	Pre-SET motif	6.6e-17	29	142
5992	Beaba1|8225	PF00856	SET	SET domain	2.9e-16	161	284
5993	Beaba1|8226	PF00651	BTB	BTB/POZ domain	1.4e-09	321	384
5994	Beaba1|8227	PF01116	F_bP_aldolase	Fructose-bisphosphate aldolase class-II	2e-90	19	359
5995	Beaba1|8228	PF01237	Oxysterol_BP	Oxysterol-binding protein	1.9e-60	21	355
5996	Beaba1|8229	PF09774	Cid2	Caffeine-induced death protein 2	6.3e-51	15	172
5997	Beaba1|823	PF16686	POT1PC	ssDNA-binding domain of telomere protection protein	8e-46	180	342
5998	Beaba1|823	PF02765	POT1	Telomeric single stranded DNA binding POT1/CDC13	9.9e-12	24	108
5999	Beaba1|8230	PF12569	NARP1	NMDA receptor-regulated protein 1	1.5e-190	184	688
6000	Beaba1|8230	PF13432	TPR_16	Tetratricopeptide repeat	0.017	85	142
6001	Beaba1|8231	PF00781	DAGK_cat	Diacylglycerol kinase catalytic domain	2.4e-26	121	250
6002	Beaba1|8232	PF08740	BCS1_N	BCS1 N terminal	2.5e-42	60	238
6003	Beaba1|8232	PF00004	AAA	ATPase family associated with various cellular activities (AAA)	1.2e-15	274	397
6004	Beaba1|8233	PF00324	AA_permease	Amino acid permease	7e-116	63	515
6005	Beaba1|8233	PF13520	AA_permease_2	Amino acid permease	9.5e-27	66	476
6006	Beaba1|8234	PF02204	VPS9	Vacuolar sorting protein 9 (VPS9) domain	1.8e-19	380	488
6007	Beaba1|8234	PF13857	Ank_5	Ankyrin repeats (many copies)	4.3e-15	828	883
6008	Beaba1|8234	PF12796	Ank_2	Ankyrin repeats (3 copies)	3.7e-07	648	713
6009	Beaba1|8236	PF06071	YchF-GTPase_C	Protein of unknown function (DUF933)	8e-34	307	388
6010	Beaba1|8236	PF01926	MMR_HSR1	50S ribosome-binding GTPase	1.7e-15	24	135
6011	Beaba1|8237	PF05903	Peptidase_C97	PPPDE putative peptidase domain	2.1e-28	101	232
6012	Beaba1|8238	PF00411	Ribosomal_S11	Ribosomal protein S11	5.5e-12	107	223
6013	Beaba1|8239	PF04280	Tim44	Tim44-like domain	3.7e-36	357	510
6014	Beaba1|824	PF08514	STAG	STAG domain	2.7e-34	201	305
6015	Beaba1|8240	PF08719	DUF1768	Domain of unknown function (DUF1768)	1.4e-44	5	162
6016	Beaba1|8241	PF00083	Sugar_tr	Sugar (and other) transporter	3.9e-75	54	511
6017	Beaba1|8241	PF07690	MFS_1	Major Facilitator Superfamily	3.8e-09	57	272
6018	Beaba1|8242	PF04616	Glyco_hydro_43	Glycosyl hydrolases family 43	5e-13	53	256
6019	Beaba1|8243	PF00149	Metallophos	Calcineurin-like phosphoesterase	7.9e-10	46	315
6020	Beaba1|8244	PF00884	Sulfatase	Sulfatase	1.6e-06	253	337
6021	Beaba1|8246	PF00501	AMP-binding	AMP-binding enzyme	3.9e-63	227	655
6022	Beaba1|8246	PF00668	Condensation	Condensation domain	1.6e-16	949	1346
6023	Beaba1|8246	PF13193	AMP-binding_C	AMP-binding enzyme C-terminal domain	5.7e-10	670	746
6024	Beaba1|8247	PF00246	Peptidase_M14	Zinc carboxypeptidase	2e-77	122	401
6025	Beaba1|8247	PF02244	Propep_M14	Carboxypeptidase activation peptide	1.8e-09	36	96
6026	Beaba1|8248	PF08883	DOPA_dioxygen	Dopa 4,5-dioxygenase family	5.9e-42	57	170
6027	Beaba1|8249	PF03171	2OG-FeII_Oxy	2OG-Fe(II) oxygenase superfamily	1.2e-12	202	289
6028	Beaba1|8249	PF14226	DIOX_N	non-haem dioxygenase in morphine synthesis N-terminal	4.3e-10	24	123
6029	Beaba1|825	PF07690	MFS_1	Major Facilitator Superfamily	1e-12	79	500
6030	Beaba1|825	PF06609	TRI12	Fungal trichothecene efflux pump (TRI12)	8.2e-08	122	522
6031	Beaba1|8251	PF01546	Peptidase_M20	Peptidase family M20/M25/M40	5.2e-07	101	250
6032	Beaba1|8252	PF04909	Amidohydro_2	Amidohydrolase	2e-46	53	316
6033	Beaba1|8253	PF02872	5_nucleotid_C	5'-nucleotidase, C-terminal domain	7.4e-36	331	490
6034	Beaba1|8255	PF11913	DUF3431	Protein of unknown function (DUF3431)	1.2e-65	62	280
6035	Beaba1|8256	PF11951	Fungal_trans_2	Fungal specific transcription factor domain	1.7e-12	168	446
6036	Beaba1|8256	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	4.3e-07	24	60
6037	Beaba1|8257	PF13520	AA_permease_2	Amino acid permease	2.5e-52	52	518
6038	Beaba1|8257	PF00324	AA_permease	Amino acid permease	1.8e-33	70	440
6039	Beaba1|826	PF01774	UreD	UreD urease accessory protein	1e-75	54	301
6040	Beaba1|8261	PF05153	MIOX	Myo-inositol oxygenase	7.4e-119	60	313
6041	Beaba1|8262	PF04253	TFR_dimer	Transferrin receptor-like dimerisation domain	8e-31	761	886
6042	Beaba1|8262	PF04389	Peptidase_M28	Peptidase family M28	2e-13	512	701
6043	Beaba1|8262	PF02225	PA	PA domain	8.2e-09	325	409
6044	Beaba1|8263	PF03635	Vps35	Vacuolar protein sorting-associated protein 35	0.0	13	823
6045	Beaba1|8264	PF04909	Amidohydro_2	Amidohydrolase	8.7e-16	45	318
6046	Beaba1|8265	PF00173	Cyt-b5	Cytochrome b5-like Heme/Steroid binding domain	1.2e-13	64	135
6047	Beaba1|8266	PF02586	SRAP	SOS response associated peptidase (SRAP)	7e-78	1	270
6048	Beaba1|8267	PF01634	HisG	ATP phosphoribosyltransferase	1.7e-53	58	239
6049	Beaba1|8267	PF08029	HisG_C	HisG, C-terminal domain	1.5e-27	243	315
6050	Beaba1|8268	PF00962	A_deaminase	Adenosine/AMP deaminase	1.2e-120	431	836
6051	Beaba1|8269	PF00018	SH3_1	SH3 domain	3.3e-13	8	60
6052	Beaba1|8269	PF00018	SH3_1	SH3 domain	1e-07	74	119
6053	Beaba1|8269	PF00018	SH3_1	SH3 domain	3.1e-12	367	415
6054	Beaba1|8269	PF03983	SHD1	SLA1 homology domain 1, SHD1	1.6e-34	481	545
6055	Beaba1|8269	PF14604	SH3_9	Variant SH3 domain	1.9e-12	9	65
6056	Beaba1|8269	PF14604	SH3_9	Variant SH3 domain	1.9e-08	368	419
6057	Beaba1|8269	PF07653	SH3_2	Variant SH3 domain	3.3e-08	7	66
6058	Beaba1|8269	PF18017	SAM_4	SAM domain (Sterile alpha motif)	2.1e-06	581	637
6059	Beaba1|827	PF05132	RNA_pol_Rpc4	RNA polymerase III RPC4	3.4e-34	356	526
6060	Beaba1|8270	PF03798	TRAM_LAG1_CLN8	TLC domain	5.4e-47	73	281
6061	Beaba1|8271	PF04124	Dor1	Dor1-like family	3.6e-28	31	216
6062	Beaba1|8271	PF04124	Dor1	Dor1-like family	1.8e-06	274	376
6063	Beaba1|8272	PF00153	Mito_carr	Mitochondrial carrier protein	3.6e-12	8	92
6064	Beaba1|8272	PF00153	Mito_carr	Mitochondrial carrier protein	3.8e-17	110	195
6065	Beaba1|8274	PF01920	Prefoldin_2	Prefoldin subunit	1.8e-16	15	117
6066	Beaba1|8275	PF00009	GTP_EFTU	Elongation factor Tu GTP binding domain	2.2e-49	95	272
6067	Beaba1|8275	PF06421	LepA_C	GTP-binding protein LepA C-terminus	5.2e-43	586	691
6068	Beaba1|8275	PF00679	EFG_C	Elongation factor G C-terminus	7.6e-20	496	582
6069	Beaba1|8276	PF04212	MIT	MIT (microtubule interacting and transport) domain	2e-14	42	107
6070	Beaba1|8277	PF00327	Ribosomal_L30	Ribosomal protein L30p/L7e	7.4e-16	5	54
6071	Beaba1|8278	PF05712	MRG	MRG	4.2e-56	156	330
6072	Beaba1|8278	PF11717	Tudor-knot	RNA binding activity-knot of a chromodomain	8.8e-06	15	66
6073	Beaba1|8279	PF14498	Glyco_hyd_65N_2	Glycosyl hydrolase family 65, N-terminal domain	3.1e-57	31	270
6074	Beaba1|8280	PF07993	NAD_binding_4	Male sterility protein	3.2e-71	759	1007
6075	Beaba1|8280	PF00501	AMP-binding	AMP-binding enzyme	7.2e-69	26	490
6076	Beaba1|8280	PF00550	PP-binding	Phosphopantetheine attachment site	9.6e-10	639	703
6077	Beaba1|8280	PF01370	Epimerase	NAD dependent epimerase/dehydratase family	3.8e-09	756	976
6078	Beaba1|8280	PF01073	3Beta_HSD	3-beta hydroxysteroid dehydrogenase/isomerase family	2.3e-07	758	1011
6079	Beaba1|8281	PF09447	Cnl2_NKP2	Cnl2/NKP2 family protein	1.1e-21	8	71
6080	Beaba1|8284	PF10363	RTP1_C1	Required for nuclear transport of RNA pol II C-terminus 1	2.1e-22	571	671
6081	Beaba1|8284	PF10304	RTP1_C2	Required for nuclear transport of RNA pol II C-terminus 2	8.4e-13	848	878
6082	Beaba1|8286	PF07717	OB_NTP_bind	Oligonucleotide/oligosaccharide-binding (OB)-fold	9.7e-23	659	736
6083	Beaba1|8286	PF04408	HA2	Helicase associated domain (HA2)	1.6e-17	504	592
6084	Beaba1|8286	PF00271	Helicase_C	Helicase conserved C-terminal domain	3.3e-11	301	441
6085	Beaba1|8286	PF00270	DEAD	DEAD/DEAH box helicase	6.6e-08	116	262
6086	Beaba1|8287	PF05185	PRMT5	PRMT5 arginine-N-methyltransferase	4.4e-68	371	547
6087	Beaba1|8287	PF17285	PRMT5_TIM	PRMT5 TIM barrel domain	3.6e-63	36	356
6088	Beaba1|8287	PF17286	PRMT5_C	PRMT5 oligomerisation domain	4.9e-57	550	772
6089	Beaba1|8288	PF00266	Aminotran_5	Aminotransferase class-V	5.1e-28	12	343
6090	Beaba1|8289	PF08767	CRM1_C	CRM1 C terminal	1.3e-131	708	1037
6091	Beaba1|8289	PF08389	Xpo1	Exportin 1-like protein	9.8e-40	104	248
6092	Beaba1|8289	PF18784	CRM1_repeat_2	CRM1 / Exportin repeat 2	3.8e-33	404	471
6093	Beaba1|8289	PF18787	CRM1_repeat_3	CRM1 / Exportin repeat 3	2.1e-27	484	534
6094	Beaba1|8289	PF18777	CRM1_repeat	Chromosome region maintenance or exportin repeat	2.1e-19	331	366
6095	Beaba1|8289	PF03810	IBN_N	Importin-beta N-terminal domain	3.5e-13	26	92
6096	Beaba1|829	PF07859	Abhydrolase_3	alpha/beta hydrolase fold	8.9e-08	51	280
6097	Beaba1|8290	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	9.9e-08	51	83
6098	Beaba1|8291	PF04479	RTA1	RTA1 like protein	2.6e-67	52	264
6099	Beaba1|8292	PF00270	DEAD	DEAD/DEAH box helicase	9.1e-35	39	236
6100	Beaba1|8292	PF00271	Helicase_C	Helicase conserved C-terminal domain	2.2e-21	281	395
6101	Beaba1|8292	PF13959	DUF4217	Domain of unknown function (DUF4217)	4.7e-19	443	501
6102	Beaba1|8294	PF10241	KxDL	Uncharacterized conserved protein	8.2e-31	94	179
6103	Beaba1|8296	PF11204	DUF2985	Protein of unknown function (DUF2985)	2.3e-20	413	485
6104	Beaba1|8297	PF00916	Sulfate_transp	Sulfate permease family	1.8e-108	75	464
6105	Beaba1|8297	PF01740	STAS	STAS domain	1.6e-08	557	655
6106	Beaba1|8298	PF13417	GST_N_3	Glutathione S-transferase, N-terminal domain	4.4e-11	6	84
6107	Beaba1|8298	PF13409	GST_N_2	Glutathione S-transferase, N-terminal domain	4e-10	12	80
6108	Beaba1|8298	PF02798	GST_N	Glutathione S-transferase, N-terminal domain	2.7e-08	3	80
6109	Beaba1|8298	PF14497	GST_C_3	Glutathione S-transferase, C-terminal domain	3.7e-07	132	204
