#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","JAACLJ010000002.1",3150883,3152109,"-",,,"GQ602_002291","KAF4591992.1",408,"hypothetical protein GQ602_002291"
"Un","JAACLJ010000002.1",3153079,3154852,"-",,,"GQ602_002292","KAF4591993.1",547,"Serine/threonine-protein phosphatase PP-Z"
"Un","JAACLJ010000002.1",3157530,3158642,"+",,,"GQ602_002293","KAF4591994.1",370,"integral membrane protein"
"Un","JAACLJ010000002.1",3159123,3162275,"+",,,"GQ602_002294","KAF4591995.1",1050,"WD repeat protein"
"Un","JAACLJ010000002.1",3163472,3165350,"+",,,"GQ602_002295","KAF4591996.1",138,"ATP synthase subunit g"
"Un","JAACLJ010000002.1",3166312,3167654,"-",,,"GQ602_002296","KAF4591997.1",338,"methyl transferase"
"Un","JAACLJ010000002.1",3171106,3172519,"-",,,"GQ602_002297","KAF4591998.1",378,"Transcription factor IIA, alpha/beta subunit"
"Un","JAACLJ010000002.1",3173224,3175055,"-",,,"GQ602_002298","KAF4591999.1",589,"cell division cycle 20, cofactor-APC complex"
"Un","JAACLJ010000002.1",3175985,3178381,"+",,,"GQ602_002299","KAF4592000.1",761,"kelch repeat protein"
"Un","JAACLJ010000002.1",3180067,3182269,"-",,,"GQ602_002300","KAF4592001.1",654,"C2H2 transcription factor (Sfp1)"
"Un","JAACLJ010000002.1",3189278,3190041,"+",,,"GQ602_002301","KAF4592002.1",231,"mitochondrial hypoxia responsive domain containing protein"
"Un","JAACLJ010000002.1",3190660,3192989,"+",,,"GQ602_002302","KAF4592003.1",732,"tRNA-dihydrouridine synthase 3"
"Un","JAACLJ010000002.1",3193415,3194776,"-",,,"GQ602_002303","KAF4592004.1",358,"Pex13 protein"
"Un","JAACLJ010000002.1",3195432,3197810,"-",,,"GQ602_002304","KAF4592005.1",728,"hypothetical protein GQ602_002304"
"Un","JAACLJ010000002.1",3200070,3204977,"+",,,"GQ602_002305","KAF4592006.1",1549,"ABC transporter, transmembrane domain, type 1"
"Un","JAACLJ010000002.1",3205334,3207549,"-",,,"GQ602_002306","KAF4592007.1",718,"hypothetical protein GQ602_002306"
"Un","JAACLJ010000002.1",3208121,3209638,"-",,,"GQ602_002307","KAF4592008.1",488,"hypothetical protein GQ602_002307"
"Un","JAACLJ010000002.1",3210011,3212932,"+",,,"GQ602_002308","KAF4592009.1",973,"centromere protein scm3 domain-containing protein"
"Un","JAACLJ010000002.1",3213735,3215100,"-",,,"GQ602_002309","KAF4592010.1",340,"alpha subunit of casein kinase"
"Un","JAACLJ010000002.1",3216153,3217580,"-",,,"GQ602_002310","KAF4592011.1",331,"hypothetical protein GQ602_002310"
"Un","JAACLJ010000002.1",3218011,3219543,"+",,,"GQ602_002311","KAF4592012.1",483,"UV radiation resistance protein/autophagy-related protein 14"
"Un","JAACLJ010000002.1",3219705,3222608,"-",,,"GQ602_002312","KAF4592013.1",921,"glycoside hydrolase family 2 protein"
"Un","JAACLJ010000002.1",3228677,3233005,"-",,,"GQ602_002313","KAF4592014.1",1442,"hypothetical protein GQ602_002313"
"Un","JAACLJ010000002.1",3236227,3240695,"-",,,"GQ602_002314","KAF4592015.1",1456,"chromosome segregation protein"
"Un","JAACLJ010000002.1",3240847,3241708,"+",,,"GQ602_002315","KAF4592016.1",201,"40S ribosomal protein S11"
"Un","JAACLJ010000002.1",3242667,3243632,"+",,,"GQ602_002316","KAF4592017.1",300,"autophagy-related protein 6"
"Un","JAACLJ010000002.1",3244577,3246241,"-",,,"GQ602_002317","KAF4592018.1",554,"udp-galactose transporter like protein"
"Un","JAACLJ010000002.1",3247509,3248027,"+",,,"GQ602_002318","KAF4592019.1",172,"mannose-6-phosphate isomerase, class I"
"Un","JAACLJ010000002.1",3248177,3249376,"-",,,"GQ602_002319","KAF4592020.1",399,"geranylgeranyl pyrophosphate synthetase"
"Un","JAACLJ010000002.1",3250272,3251387,"+",,,"GQ602_002320","KAF4592021.1",371,"DUF636 domain protein"
"Un","JAACLJ010000002.1",3251599,3253283,"+",,,"GQ602_002321","KAF4592022.1",508,"Folylpolyglutamate synthase"
"Un","JAACLJ010000002.1",3253353,3254822,"-",,,"GQ602_002322","KAF4592023.1",489,"folylpolyglutamate synthase"
"Un","JAACLJ010000002.1",3255074,3257212,"-",,,"GQ602_002323","KAF4592024.1",675,"MICOS complex subunit MIC60"
"Un","JAACLJ010000002.1",3257677,3258583,"-",,,"GQ602_002324","KAF4592025.1",219,"GTP-binding protein ypt5"
"Un","JAACLJ010000002.1",3259613,3261631,"+",,,"GQ602_002325","KAF4592026.1",632,"Histone acetyltransferases subunit 3"
"Un","JAACLJ010000002.1",3346919,3349591,"+",,,"GQ602_002326","KAF4592027.1",836,"Urease"
"Un","JAACLJ010000002.1",3350243,3352839,"-",,,"GQ602_002327","KAF4592028.1",437,"high mobility group protein"
"Un","JAACLJ010000002.1",3354022,3357185,"+",,,"GQ602_002328","KAF4592029.1",981,"hypothetical protein GQ602_002328"
"Un","JAACLJ010000002.1",3358449,3360464,"+",,,"GQ602_002329","KAF4592030.1",552,"RING finger domain-containing protein"
"Un","JAACLJ010000002.1",3361309,3363022,"-",,,"GQ602_002330","KAF4592031.1",519,"hypothetical protein GQ602_002330"
"Un","JAACLJ010000002.1",3363395,3364271,"+",,,"GQ602_002331","KAF4592032.1",243,"Rossmann-like alpha/beta/alpha sandwich fold protein"
"Un","JAACLJ010000002.1",3364707,3365906,"+",,,"GQ602_002332","KAF4592033.1",399,"peroxisomal biogenesis factor 2"
"Un","JAACLJ010000002.1",3366291,3368139,"+",,,"GQ602_002333","KAF4592034.1",595,"MFS_1 like family domain-containing protein"
"Un","JAACLJ010000002.1",3368974,3369501,"+",,,"GQ602_002334","KAF4592035.1",151,"adenine phosphoribosyltransferase"
"Un","JAACLJ010000002.1",3369941,3373379,"-",,,"GQ602_002335","KAF4592036.1",1097,"mannosyl-oligosaccharide alpha-1,2-mannosidase"
"Un","JAACLJ010000002.1",3377006,3378514,"-",,,"GQ602_002336","KAF4592037.1",481,"hypothetical protein GQ602_002336"
"Un","JAACLJ010000002.1",3384692,3387238,"-",,,"GQ602_002337","KAF4592038.1",787,"N-terminal fungal transcription regulatory domain-containing protein"
"Un","JAACLJ010000002.1",3391819,3393172,"-",,,"GQ602_002338","KAF4592039.1",218,"hypothetical protein GQ602_002338"
"Un","JAACLJ010000002.1",3397004,3397349,"+",,,"GQ602_002339","KAF4592040.1",96,"mitochondrial import inner membrane translocase subunit TIM10"
"Un","JAACLJ010000002.1",3397736,3400339,"-",,,"GQ602_002340","KAF4592041.1",847,"Sin3 complex subunit"
"Un","JAACLJ010000002.1",3401285,3402343,"+",,,"GQ602_002341","KAF4592042.1",352,"glycosyl transferase"
"Un","JAACLJ010000002.1",3406932,3408382,"+",,,"GQ602_002342","KAF4592043.1",437,"Ran binding protein-like, CRA domain protein"
"Un","JAACLJ010000002.1",3409196,3411288,"-",,,"GQ602_002343","KAF4592044.1",497,"Golgi apparatus membrane protein"
"Un","JAACLJ010000002.1",3411607,3413673,"+",,,"GQ602_002344","KAF4592045.1",596,"N-acylethanolamine amidohydrolase"
"Un","JAACLJ010000002.1",3413833,3414533,"-",,,"GQ602_002345","KAF4592046.1",185,"beta-flanking protein"
"Un","JAACLJ010000002.1",3414837,3416568,"-",,,"GQ602_002346","KAF4592047.1",506,"Cutinase gene palindrome-binding protein"
"Un","JAACLJ010000002.1",3418668,3422688,"+",,,"GQ602_002347","KAF4592048.1",1321,"DNA repaire protein UVS6"
"Un","JAACLJ010000002.1",3423188,3424380,"-",,,"GQ602_002348","KAF4592049.1",284,"protein phosphatase 4 core regulatory subunit R2"
"Un","JAACLJ010000002.1",3424556,3425416,"-",,,"GQ602_002349","KAF4592050.1",286,"SPRY domain-containing protein"
"Un","JAACLJ010000002.1",3426006,3428537,"-",,,"GQ602_002350","KAF4592051.1",727,"Sodium/calcium exchanger membrane region"
"Un","JAACLJ010000002.1",3430542,3433825,"-",,,"GQ602_002351","KAF4592052.1",1048,"serine/threonine protein kinase"
"Un","JAACLJ010000002.1",3435914,3437499,"-",,,"GQ602_002352","KAF4592053.1",478,"GPI-anchored wall transfer protein 1"
"Un","JAACLJ010000002.1",3438262,3439319,"+",,,"GQ602_002353","KAF4592054.1",317,"hypothetical protein GQ602_002353"
"Un","JAACLJ010000002.1",3442475,3444104,"-",,,"GQ602_002354","KAF4592055.1",501,"hypothetical protein GQ602_002354"
"Un","JAACLJ010000002.1",3449216,3450664,"+",,,"GQ602_002355","KAF4592056.1",482,"hypothetical protein GQ602_002355"
"Un","JAACLJ010000002.1",3451520,3452428,"-",,,"GQ602_002356","KAF4592057.1",302,"enoyl- hydratase"
"Un","JAACLJ010000002.1",3452810,3454103,"+",,,"GQ602_002357","KAF4592058.1",409,"Lipoic acid synthetase"
"Un","JAACLJ010000002.1",3454335,3455520,"-",,,"GQ602_002358","KAF4592059.1",342,"deoxyribose-phosphate aldolase"
"Un","JAACLJ010000002.1",3456051,3457139,"+",,,"GQ602_002359","KAF4592060.1",342,"peptidase family M28"
"Un","JAACLJ010000002.1",3457528,3458599,"+",,,"GQ602_002360","KAF4592061.1",283,"oligosaccharyltransferase subunit ribophorin II"
"Un","JAACLJ010000002.1",3459035,3460326,"+",,,"GQ602_002361","KAF4592062.1",409,"glycylpeptide N-tetradecanoyltransferase"
"Un","JAACLJ010000002.1",3460623,3462375,"-",,,"GQ602_002362","KAF4592063.1",542,"Glycylpeptide N-tetradecanoyltransferase"
"Un","JAACLJ010000002.1",3462688,3464180,"-",,,"GQ602_002363","KAF4592064.1",405,"Abhydrolase domain-containing protein 12B"
"Un","JAACLJ010000002.1",3465341,3467658,"+",,,"GQ602_002364","KAF4592065.1",753,"hypothetical protein GQ602_002364"
"Un","JAACLJ010000002.1",3467975,3469038,"-",,,"GQ602_002365","KAF4592066.1",289,"hypothetical protein GQ602_002365"
"Un","JAACLJ010000002.1",3469548,3470591,"-",,,"GQ602_002366","KAF4592067.1",293,"hypothetical protein GQ602_002366"
"Un","JAACLJ010000002.1",3471435,3473336,"+",,,"GQ602_002367","KAF4592068.1",607,"TLDc domain containing protein 2"
"Un","JAACLJ010000002.1",3473455,3474251,"-",,,"GQ602_002368","KAF4592069.1",225,"mitochondrial hypoxia responsive domain-containing protein"
"Un","JAACLJ010000002.1",3474868,3477618,"+",,,"GQ602_002369","KAF4592070.1",916,"EF hand domain protein"
"Un","JAACLJ010000002.1",3477917,3478624,"-",,,"GQ602_002370","KAF4592071.1",235,"Vacuolar iron transporter"
"Un","JAACLJ010000002.1",3479161,3481878,"-",,,"GQ602_002371","KAF4592072.1",548,"hypothetical protein GQ602_002371"
"Un","JAACLJ010000002.1",3481910,3482347,"-",,,"GQ602_002372","KAF4592073.1",98,"translin-associated protein X"
"Un","JAACLJ010000002.1",3482551,3484023,"+",,,"GQ602_002373","KAF4592074.1",436,"GPI mannosyltransferase 1"
"Un","JAACLJ010000002.1",3484486,3486407,"-",,,"GQ602_002374","KAF4592075.1",619,"F-box-like domain-containing protein"
"Un","JAACLJ010000002.1",3487164,3487905,"-",,,"GQ602_002375","KAF4592076.1",227,"histidine-rich protein PFHRP-II-like isoform X2"
"Un","JAACLJ010000002.1",3490360,3491700,"+",,,"GQ602_002376","KAF4592077.1",428,"putative subtilisin-like protease"
"Un","JAACLJ010000002.1",3492090,3493628,"-",,,"GQ602_002377","KAF4592078.1",461,"squalene synthase"
"Un","JAACLJ010000002.1",3494315,3495308,"+",,,"GQ602_002378","KAF4592079.1",306,"NRS/ER protein"
"Un","JAACLJ010000002.1",3495914,3497572,"+",,,"GQ602_002379","KAF4592080.1",511,"DNAJ domain containing protein"
"Un","JAACLJ010000002.1",3497890,3498664,"-",,,"GQ602_002380","KAF4592081.1",239,"cytochrome b5"
"Un","JAACLJ010000002.1",3500512,3502179,"+",,,"GQ602_002381","KAF4592082.1",555,"hypothetical protein GQ602_002381"
"Un","JAACLJ010000002.1",3502866,3505412,"-",,,"GQ602_002382","KAF4592083.1",764,"DNA damage response protein RcaA"
"Un","JAACLJ010000002.1",3506595,3507564,"-",,,"GQ602_002383","KAF4592084.1",270,"GPR/FUN34 family protein"
"Un","JAACLJ010000002.1",3510018,3510361,"+",,,"GQ602_002384","KAF4592085.1",96,"hypothetical protein GQ602_002384"
"Un","JAACLJ010000002.1",3512676,3515023,"-",,,"GQ602_002385","KAF4592086.1",746,"WSC domain-containing protein"
"Un","JAACLJ010000002.1",3515602,3517090,"-",,,"GQ602_002386","KAF4592087.1",460,"polyketide synthase"
"Un","JAACLJ010000002.1",3517489,3523474,"+",,,"GQ602_002387","KAF4592088.1",1492,"small nucleolar ribonucleoprotein complex subunit"
"Un","JAACLJ010000002.1",3524223,3525536,"-",,,"GQ602_002388","KAF4592089.1",417,"heat-labile enterotoxin subunit alpha"
"Un","JAACLJ010000002.1",3526732,3527361,"+",,,"GQ602_002389","KAF4592090.1",209,"hypothetical protein GQ602_002389"
"Un","JAACLJ010000002.1",3527563,3528840,"-",,,"GQ602_002390","KAF4592091.1",425,"hypothetical protein GQ602_002390"
"Un","JAACLJ010000002.1",3530656,3531378,"+",,,"GQ602_002391","KAF4592092.1",240,"hypothetical protein GQ602_002391"
"Un","JAACLJ010000002.1",3531848,3532738,"-",,,"GQ602_002392","KAF4592093.1",296,"NAD(P)-binding protein"
"Un","JAACLJ010000002.1",3533425,3541316,"-",,,"GQ602_002393","KAF4592094.1",2429,"polyketide synthase"
"Un","JAACLJ010000002.1",3546785,3547808,"+",,,"GQ602_002394","KAF4592095.1",271,"NAD(P)-binding protein"
"Un","JAACLJ010000002.1",3548539,3549197,"+",,,"GQ602_002395","KAF4592096.1",200,"cupin domain-containing protein"
"Un","JAACLJ010000002.1",3549666,3551101,"-",,,"GQ602_002396","KAF4592097.1",312,"NAD(P)-binding protein"
"Un","JAACLJ010000002.1",3595701,3597637,"+",,,"GQ602_002397","KAF4592098.1",501,"cytochrome P450"
"Un","JAACLJ010000002.1",3598210,3600099,"-",,,"GQ602_002398","KAF4592099.1",511,"FAD-binding domain-containing protein"
"Un","JAACLJ010000002.1",3600551,3601471,"+",,,"GQ602_002399","KAF4592100.1",306,"short-chain dehydrogenase/reductase"
"Un","JAACLJ010000002.1",3601911,3602669,"-",,,"GQ602_002400","KAF4592101.1",209,"hypothetical protein GQ602_002400"
"Un","JAACLJ010000002.1",3603540,3606969,"+",,,"GQ602_002401","KAF4592102.1",725,"FAD-binding domain-containing protein"
"Un","JAACLJ010000002.1",3607323,3608228,"-",,,"GQ602_002402","KAF4592103.1",301,"NAD(P)-binding protein"
"Un","JAACLJ010000002.1",3609145,3611170,"+",,,"GQ602_002403","KAF4592104.1",627,"MFS general substrate transporter"
"Un","JAACLJ010000002.1",3611347,3614658,"-",,,"GQ602_002404","KAF4592105.1",1103,"glycosyltransferase family 28 domain-containing protein"
"Un","JAACLJ010000002.1",3615982,3617126,"-",,,"GQ602_002405","KAF4592106.1",358,"COBW domain-containing protein"
"Un","JAACLJ010000002.1",3619706,3620554,"-",,,"GQ602_002406","KAF4592107.1",205,"GTP-binding protein RHO3"
"Un","JAACLJ010000002.1",3621428,3622319,"-",,,"GQ602_002407","KAF4592108.1",276,"pre-mRNA-splicing factor CWC25"
"Un","JAACLJ010000002.1",3622788,3623232,"-",,,"GQ602_002408","KAF4592109.1",113,"putative ribosomal protein S14 precursor, mitochondrial"
"Un","JAACLJ010000002.1",3669087,3670410,"+",,,"GQ602_002409","KAF4592110.1",398,"Gamma-glutamyltranspeptidase"
"Un","JAACLJ010000002.1",3672064,3672423,"+",,,"GQ602_002410","KAF4592111.1",119,"hypothetical protein GQ602_002410"
"Un","JAACLJ010000002.1",3673031,3674914,"-",,,"GQ602_002411","KAF4592112.1",609,"MFS transporter"
"Un","JAACLJ010000002.1",3675297,3676544,"-",,,"GQ602_002412","KAF4592113.1",415,"flavohemoglobin"
"Un","JAACLJ010000002.1",3677934,3680282,"-",,,"GQ602_002413","KAF4592114.1",746,"Glycosyl transferase, family 2"
"Un","JAACLJ010000002.1",3683737,3684832,"+",,,"GQ602_002414","KAF4592115.1",312,"glycoside hydrolase family 12 protein"
"Un","JAACLJ010000002.1",3684975,3686611,"-",,,"GQ602_002415","KAF4592116.1",504,"cytochrome P450"
"Un","JAACLJ010000002.1",3687832,3692002,"+",,,"GQ602_002416","KAF4592117.1",977,"Glycosyl hydrolase 92"
"Un","JAACLJ010000002.1",3692391,3693047,"-",,,"GQ602_002417","KAF4592118.1",218,"hypothetical protein GQ602_002417"
"Un","JAACLJ010000002.1",3694184,3695064,"-",,,"GQ602_002418","KAF4592119.1",202,"hypothetical protein GQ602_002418"
"Un","JAACLJ010000002.1",3697098,3698017,"+",,,"GQ602_002419","KAF4592120.1",288,"acetoacetate decarboxylase (ADC) domain-containing protein"
"Un","JAACLJ010000002.1",3699089,3701035,"+",,,"GQ602_002420","KAF4592121.1",544,"tyrosinase 2"
"Un","JAACLJ010000002.1",3702675,3703145,"+",,,"GQ602_002421","KAF4592122.1",156,"bys1 family protein"
"Un","JAACLJ010000002.1",3703636,3704880,"+",,,"GQ602_002422","KAF4592123.1",414,"salicylate hydroxylase"
"Un","JAACLJ010000002.1",3706456,3707862,"+",,,"GQ602_002423","KAF4592124.1",449,"glycosyl hydrolase family 16"
"Un","JAACLJ010000002.1",3708507,3709995,"-",,,"GQ602_002424","KAF4592125.1",477,"2-methylcitrate synthase"
"Un","JAACLJ010000002.1",3710248,3712128,"+",,,"GQ602_002425","KAF4592126.1",599,"isocitrate lyase"
"Un","JAACLJ010000002.1",3712238,3713232,"-",,,"GQ602_002426","KAF4592127.1",286,"short-chain dehydrogenase/reductase family protein"
"Un","JAACLJ010000002.1",3714314,3716047,"+",,,"GQ602_002427","KAF4592128.1",517,"glutamine synthetase"
"Un","JAACLJ010000002.1",3717089,3719135,"-",,,"GQ602_002428","KAF4592129.1",621,"Peptidase C65, otubain"
"Un","JAACLJ010000002.1",3724198,3725854,"-",,,"GQ602_002429","KAF4592130.1",509,"COP9 signalosome complex subunit 2"
"Un","JAACLJ010000002.1",3727661,3728659,"-",,,"GQ602_002430","KAF4592131.1",332,"hypothetical protein GQ602_002430"
"Un","JAACLJ010000002.1",3729182,3731466,"-",,,"GQ602_002431","KAF4592132.1",743,"OPT family small oligopeptide transporter"
"Un","JAACLJ010000002.1",3731974,3732711,"+",,,"GQ602_002432","KAF4592133.1",205,"ADP-ribose pyrophosphatase"
"Un","JAACLJ010000002.1",3732791,3733884,"-",,,"GQ602_002433","KAF4592134.1",321,"NUDIX family hydrolase"
"Un","JAACLJ010000002.1",3734876,3735820,"-",,,"GQ602_002434","KAF4592135.1",314,"CAS1 appressorium specific protein"
"Un","JAACLJ010000002.1",3738867,3739226,"+",,,"GQ602_002435","KAF4592136.1",119,"hypothetical protein GQ602_002435"
"Un","JAACLJ010000002.1",3740102,3741199,"-",,,"GQ602_002436","KAF4592137.1",365,"hypothetical protein GQ602_002436"
"Un","JAACLJ010000002.1",3742464,3744287,"+",,,"GQ602_002437","KAF4592138.1",607,"MAP kinase-activated protein kinase 3"
"Un","JAACLJ010000002.1",3744672,3745385,"-",,,"GQ602_002438","KAF4592139.1",215,"expression library immunization antigen 1"
"Un","JAACLJ010000002.1",3747607,3748032,"+",,,"GQ602_002439","KAF4592140.1",141,"hypothetical protein GQ602_002439"
"Un","JAACLJ010000002.1",3748479,3751013,"-",,,"GQ602_002440","KAF4592141.1",828,"hypothetical protein GQ602_002440"
"Un","JAACLJ010000002.1",3753631,3754675,"-",,,"GQ602_002441","KAF4592142.1",331,"Aldo/keto reductase"
"Un","JAACLJ010000002.1",3756233,3756880,"+",,,"GQ602_002442","KAF4592143.1",165,"26S proteasome regulatory subunit N7"
"Un","JAACLJ010000002.1",3757340,3761403,"+",,,"GQ602_002443","KAF4592144.1",1233,"WD domain, G-beta repeat containing protein"
"Un","JAACLJ010000002.1",3761616,3763358,"-",,,"GQ602_002444","KAF4592145.1",558,"p63 related protein"
"Un","JAACLJ010000002.1",3763624,3765073,"+",,,"GQ602_002445","KAF4592146.1",118,"Thioesterase/thiol ester dehydrase-isomerase"
"Un","JAACLJ010000002.1",3765250,3766168,"-",,,"GQ602_002446","KAF4592147.1",246,"NUDIX domain-containing protein"
"Un","JAACLJ010000002.1",3767611,3769509,"-",,,"GQ602_002447","KAF4592148.1",583,"Endoplasmic reticulum oxidoreductin-1"
"Un","JAACLJ010000002.1",3771206,3771713,"-",,,"GQ602_002448","KAF4592149.1",112,"cyclin-dependent kinase regulatory subunit CKS1"
"Un","JAACLJ010000002.1",3772886,3773829,"-",,,"GQ602_002449","KAF4592150.1",294,"U6 snRNA phosphodiesterase"
"Un","JAACLJ010000002.1",3774259,3776114,"-",,,"GQ602_002450","KAF4592151.1",547,"putative amidase"
"Un","JAACLJ010000002.1",3777808,3778816,"+",,,"GQ602_002451","KAF4592152.1",278,"protein kinase"
"Un","JAACLJ010000002.1",3779400,3783875,"-",,,"GQ602_002452","KAF4592153.1",1398,"Cleavage factor two protein 1"
"Un","JAACLJ010000002.1",3784588,3786360,"+",,,"GQ602_002453","KAF4592154.1",590,"LMBR1 domain-containing protein"
"Un","JAACLJ010000002.1",3786650,3787483,"-",,,"GQ602_002454","KAF4592155.1",277,"zinc finger, FYVE domain containing protein"
"Un","JAACLJ010000002.1",3788515,3789192,"+",,,"GQ602_002455","KAF4592156.1",225,"protoporphyrinogen oxidase"
"Un","JAACLJ010000002.1",3790228,3791946,"-",,,"GQ602_002456","KAF4592157.1",572,"hypothetical protein GQ602_002456"
"Un","JAACLJ010000002.1",3793114,3796570,"-",,,"GQ602_002457","KAF4592158.1",889,"benzoate 4-monooxygenase cytochrome P450"
"Un","JAACLJ010000002.1",3800055,3800930,"+",,,"GQ602_002458","KAF4592159.1",253,"conserved glycine-rich protein"
"Un","JAACLJ010000002.1",3801456,3805379,"+",,,"GQ602_002459","KAF4592160.1",1143,"putative transcription initiation factor TFIID"
"Un","JAACLJ010000002.1",3807002,3808827,"-",,,"GQ602_002460","KAF4592161.1",562,"regulator of conidiation"
"Un","JAACLJ010000002.1",3810332,3812381,"-",,,"GQ602_002461","KAF4592162.1",627,"flavocytochrome c"
"Un","JAACLJ010000002.1",3813373,3814028,"+",,,"GQ602_002462","KAF4592163.1",173,"FAS1 domain-containing protein precursor"
"Un","JAACLJ010000002.1",3814737,3816844,"-",,,"GQ602_002463","KAF4592164.1",648,"MADS-box MEF2 type transcription factor"
"Un","JAACLJ010000002.1",3819114,3820025,"-",,,"GQ602_002464","KAF4592165.1",303,"hypothetical protein GQ602_002464"
"Un","JAACLJ010000002.1",3821611,3823282,"-",,,"GQ602_002465","KAF4592166.1",234,"ubiE/COQ5 methyltransferase"
"Un","JAACLJ010000002.1",3824611,3825365,"-",,,"GQ602_002466","KAF4592167.1",209,"chitin biosynthesis protein CHS5"
"Un","JAACLJ010000002.1",3825552,3826589,"-",,,"GQ602_002467","KAF4592168.1",345,"glycosyl transferase"
"Un","JAACLJ010000002.1",3828104,3830443,"+",,,"GQ602_002468","KAF4592169.1",779,"lipase/serine esterase"
"Un","JAACLJ010000002.1",3830769,3832260,"-",,,"GQ602_002469","KAF4592170.1",457,"nuclear distribution protein pac-1a"
